,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
34,2017-08-27,61,2,26,24,19,46,0,25,36,0,32,68,39,60,12,42,17,45,21,48,0,0,0,0,58,0,72,52,0,10,26,0,35,12,24,31,6,12,5,0,26,8,26,41,0,0,0,35,11,38,45,28,0,0,14,0,5,33,0,100,35,47,0,8,51,0,10,25,0,15,54,19,23,0,0,65,0,0,28,61,0,8,26,14,1,20,35,58,51,69,0,32,20,0,8,0,31,0,46,16,33,40,28,77,31,69,0,23,15,46,74,2,31,34,41,7,42,30,13,33,0,0,37,21,0,46,6,23,53,14,73,25,24,0,10,0,0,74,19,8,0,4,17,30,29,49,42,24,12,29,0,7,66,0,74,9,0,30,0,0,0,0,36,46,99,20,7,20,0,0,0,32,72,0,39,20,72,21,50,13,19,33,0,25,20,29,21,0,0,19,34,0,0,0,35,22,0,94,42,16,66,28,27,50,38,29,43,14,17,13,33,0,6,40,21,26,39,57,0,0,46,24,0,47,0,31,38,14,0,34,0,0,0,0,0,36,34,0,24,0,18,41,24,13,0,24,53,0,0,28,17,45,54,0,34,56,0,24,25,15,0,6,0,62,86,56,10,17,0,0,43,0,15,46,0,61,58,32,0,42,29,26,0,34,19,11,66,38,29,53,0,5,0,0,0,0,72,0,39,41,32,8,0,61,0,22,43,0,52,30,0,52,16,14,0,83,15,11,14,0,68,16,5,44,48,74,24,65,35,0,0,0,41,31,6,37,0,0,0,17,2,16,6,22,50,0,32,29,39,0,16,0,72,25,0,53,21,19,84,0,0,0,0,0,56,29,46,15,0,30,36,68,0,0,0,24,46,57,100,0,13,10,33,20,15,11,0,0,34,0,6,17,0,55,65,0,56,0,0,48,32,33,0,52,0,0,0,0,10,35,31,9,0,0,8,100,20,46,58,37,0,14,33,0,0,0,36,0,27,16,0,61,28,0,40,79,0,32,0,29,18,14,34,13,0,31,18,39,12,13,0,3,69,27,1,0,58,34,27,7,0,39,25,51,49,33,26,0,22,0,0,0,0,0,22,27,0,35,21,36,0,81,15,0,0,10,0,10,0,29,32,37,40,10,26,0,17,48,0,30,11,32,0,27,0
35,2017-09-03,59,0,25,17,6,63,0,5,24,14,31,0,30,44,12,21,17,59,41,52,0,0,22,0,19,0,0,48,0,10,17,0,24,48,8,39,7,14,14,0,25,17,0,71,23,0,0,33,31,8,0,18,0,25,27,0,5,25,0,29,0,40,0,4,25,0,19,0,0,15,62,12,11,0,0,52,0,20,20,48,42,3,26,13,1,20,26,35,0,45,0,0,0,10,8,0,33,0,26,31,26,39,0,45,15,11,0,22,15,25,68,4,15,0,45,6,25,0,26,19,0,15,29,10,0,44,3,17,48,9,42,0,12,16,29,0,0,72,18,15,51,4,8,44,35,30,0,0,0,11,0,4,63,45,44,62,0,28,0,0,10,0,0,42,35,0,0,20,0,11,21,0,35,0,32,8,76,26,0,88,0,43,50,36,0,14,21,0,0,38,35,0,0,25,34,0,0,0,28,11,44,55,0,51,43,18,0,0,41,13,60,0,17,44,31,0,33,100,15,23,22,24,0,5,19,0,25,0,13,0,0,0,0,20,0,37,49,0,57,0,27,40,26,8,0,34,26,0,0,35,83,22,56,26,0,62,0,47,24,18,6,10,0,60,77,68,0,19,0,0,52,0,4,76,20,7,50,59,0,70,28,50,0,17,0,21,32,0,0,46,0,7,0,20,0,0,51,29,32,34,0,8,33,33,0,0,43,2,0,0,0,0,15,19,92,74,29,14,0,9,58,63,6,29,35,0,33,0,0,0,0,26,16,0,2,36,31,0,0,0,4,13,25,0,0,0,0,11,12,8,39,0,38,25,5,52,20,12,41,3,0,0,0,0,58,21,20,7,39,24,0,33,0,0,0,0,27,54,24,0,13,13,0,20,44,11,0,0,0,16,14,0,2,55,60,0,31,0,31,47,21,64,0,25,37,0,0,0,14,0,28,25,0,0,4,0,19,0,39,30,0,7,32,0,0,0,35,0,26,15,0,64,50,0,48,19,0,0,56,35,0,27,0,13,0,16,26,47,23,10,0,0,67,15,1,0,0,51,11,14,0,30,37,53,53,0,25,0,0,0,39,0,0,0,42,22,0,20,7,13,33,65,5,0,0,30,0,7,0,0,0,36,34,6,0,0,11,54,0,30,11,0,0,31,0
36,2017-09-10,63,0,25,34,12,56,0,0,23,14,31,32,35,29,0,41,75,54,20,57,0,0,0,0,56,13,41,71,0,49,13,0,26,35,47,55,7,21,0,0,25,19,0,84,46,0,0,36,31,24,0,9,0,25,13,0,8,32,0,17,0,56,0,4,25,0,19,0,27,15,35,42,11,0,0,55,0,0,27,57,8,4,39,13,1,0,42,53,49,55,0,0,19,40,15,19,22,13,29,38,36,21,45,70,15,33,0,0,29,44,70,4,15,0,40,8,25,29,26,27,0,14,42,10,0,60,3,23,47,32,42,24,23,16,26,25,0,61,36,8,0,4,16,29,0,51,40,0,23,17,0,10,65,0,56,100,20,25,0,37,19,24,35,55,35,20,14,19,0,21,0,0,23,0,43,39,78,30,0,0,24,43,0,24,19,14,0,99,66,19,34,0,24,0,34,42,40,34,34,7,44,46,53,49,58,18,31,13,74,13,63,0,23,50,21,0,42,64,15,23,33,24,0,40,19,0,38,14,0,0,95,47,19,0,0,45,70,20,11,28,18,20,34,21,15,28,51,13,0,47,83,65,65,0,0,60,0,70,48,19,0,10,7,60,82,89,15,17,0,17,21,0,29,46,0,22,53,74,19,52,14,100,0,8,0,0,40,0,28,57,0,10,37,0,0,0,70,29,29,37,10,30,0,52,0,0,32,2,0,14,0,25,45,16,0,73,14,16,14,14,64,47,10,43,81,0,43,0,0,0,0,0,16,0,4,45,8,0,0,16,6,14,12,22,48,15,31,34,49,0,31,0,57,24,5,0,20,19,10,5,0,0,0,25,59,21,34,28,0,76,0,43,0,33,0,46,44,55,48,0,13,20,31,48,58,0,0,0,33,31,2,0,1,49,63,60,62,0,0,16,17,0,0,75,0,0,0,0,27,17,43,25,0,0,12,0,0,44,57,19,0,36,54,0,0,0,17,40,51,0,0,69,52,19,48,19,0,21,37,43,0,20,0,13,25,23,0,93,22,28,0,5,47,20,2,0,29,48,27,35,21,44,31,41,53,0,75,0,0,0,0,0,0,10,0,40,0,34,10,40,22,84,10,11,0,40,33,9,0,14,0,41,69,4,50,0,13,66,34,30,34,0,0,20,0
37,2017-09-17,63,0,19,25,6,46,0,10,35,28,32,55,29,44,0,21,25,46,0,51,0,0,22,0,0,0,28,66,0,10,21,0,51,60,24,46,4,12,9,0,0,17,25,49,24,0,0,38,21,20,0,23,64,0,0,63,10,42,0,63,0,62,48,8,38,0,19,49,0,30,44,24,22,0,0,54,31,59,24,50,50,5,0,53,0,0,9,75,0,33,13,0,39,10,30,19,33,0,48,38,31,39,27,80,30,39,10,22,74,33,75,9,0,0,60,6,8,29,13,34,0,0,34,10,0,62,5,28,49,32,14,0,47,16,7,51,0,59,0,8,0,4,17,59,0,43,61,24,11,6,0,8,76,45,72,67,0,24,0,12,0,0,36,43,26,20,21,20,0,21,0,0,0,0,39,12,84,28,0,63,31,32,50,12,0,28,21,0,0,57,33,0,25,25,0,0,41,34,50,5,58,91,0,59,53,36,0,0,50,13,48,0,11,48,21,51,38,52,0,23,11,48,0,15,0,30,13,0,0,0,0,24,19,0,0,47,53,0,35,14,22,0,32,26,0,34,0,14,0,43,0,38,60,26,0,54,0,24,0,24,17,17,14,66,81,61,0,21,24,0,21,50,15,75,0,30,64,35,20,65,71,51,0,50,13,21,32,0,0,55,0,12,0,20,22,0,62,59,29,46,20,15,33,33,25,21,37,4,0,29,0,25,15,27,0,75,58,17,0,9,60,47,10,58,23,72,23,0,0,12,0,52,32,46,6,64,8,0,0,0,8,13,18,0,0,0,0,74,0,17,23,0,76,25,5,0,0,18,41,0,17,0,0,0,54,50,30,50,39,58,0,55,0,67,50,47,38,53,73,0,39,13,0,39,44,11,0,0,33,16,10,16,4,63,64,0,8,0,0,31,39,32,0,76,0,0,0,17,7,0,41,41,0,0,8,0,19,0,52,36,0,7,18,0,47,0,18,0,26,15,0,69,50,0,63,38,0,32,0,45,18,27,0,0,0,31,44,84,11,20,0,7,67,23,1,0,14,55,28,21,42,40,37,49,59,0,25,0,21,0,0,0,0,20,0,22,0,55,21,52,22,74,15,0,0,30,67,12,0,0,31,83,62,6,0,0,11,52,0,0,0,31,0,21,38
38,2017-09-24,66,0,0,27,25,48,0,10,0,0,32,44,34,37,24,0,42,34,41,62,0,0,0,0,19,26,14,53,0,20,21,0,34,48,24,88,15,20,19,100,25,14,25,49,24,0,0,39,10,35,0,9,32,25,13,0,13,63,0,11,35,71,0,0,65,0,29,49,0,0,35,12,11,0,0,58,32,20,47,56,25,7,53,27,3,20,43,36,0,22,13,31,0,30,30,19,44,14,46,39,37,28,27,72,0,28,20,0,44,39,72,9,46,0,51,11,34,29,26,42,0,0,44,10,0,58,14,20,47,19,42,24,23,33,15,0,0,56,74,23,35,4,0,0,49,17,0,24,0,6,50,8,66,0,62,62,21,26,0,13,20,0,0,39,61,20,0,0,0,32,42,0,12,0,39,28,84,30,0,25,25,39,100,36,0,14,0,0,0,39,34,0,25,0,0,0,0,69,42,7,27,28,27,57,43,29,32,13,58,0,44,0,6,48,21,26,67,54,15,23,33,25,25,36,19,45,13,0,0,100,0,47,0,20,0,45,60,21,23,0,13,0,22,17,0,39,26,14,0,12,17,16,51,26,0,52,0,24,0,10,0,24,21,61,81,63,0,15,0,18,26,0,15,78,21,22,56,59,0,53,43,25,0,8,13,11,16,0,0,63,24,5,0,20,23,0,56,0,20,49,31,23,33,46,26,0,32,3,0,0,0,0,30,11,0,75,0,17,0,14,55,24,5,43,70,0,34,0,0,0,0,26,40,15,5,46,23,0,33,33,12,15,25,0,49,15,0,29,13,8,8,0,61,49,20,26,0,25,20,0,17,0,41,51,58,64,39,43,20,34,70,39,0,0,0,0,41,57,24,0,13,23,32,20,44,11,0,0,0,21,12,0,1,47,44,30,24,0,0,56,42,32,0,25,0,0,0,17,10,0,32,8,0,49,0,0,19,44,40,36,17,7,36,39,0,0,18,0,26,0,0,71,55,0,34,29,0,33,19,47,18,20,0,0,0,8,0,47,19,25,0,10,48,21,1,26,30,20,24,22,0,48,43,64,49,0,0,0,53,0,0,0,0,0,21,26,0,34,7,40,11,81,20,11,0,30,0,9,49,14,31,36,34,7,0,0,12,69,0,0,46,63,0,13,0
39,2017-10-01,66,0,25,17,18,56,0,19,23,0,31,54,40,58,12,0,33,48,61,70,0,0,0,0,19,13,14,55,0,19,34,0,32,35,39,23,8,17,14,0,0,12,0,71,0,0,0,39,81,12,0,18,0,0,27,0,9,48,0,6,34,45,0,8,44,0,10,0,27,59,78,12,55,0,0,56,62,0,33,57,66,2,38,26,1,0,59,57,49,11,12,30,19,30,15,0,32,0,32,46,29,37,54,56,15,28,10,0,58,34,73,11,15,67,40,13,29,29,38,40,0,72,40,0,0,65,16,25,53,14,28,0,12,32,7,25,0,65,18,0,34,4,25,29,14,47,40,0,11,6,25,8,62,0,58,22,0,28,34,0,9,0,0,47,78,20,7,19,0,42,20,31,23,0,46,31,86,22,0,25,24,25,49,48,58,0,20,0,0,19,38,0,24,0,0,0,0,34,38,6,37,91,0,45,32,23,42,27,41,25,47,0,23,56,0,25,42,50,0,0,44,72,25,50,0,15,0,14,0,0,0,0,0,39,0,43,58,20,23,28,4,0,27,56,15,34,0,40,0,47,17,54,54,0,0,74,0,0,0,13,0,14,14,70,84,66,10,19,0,17,21,0,15,60,0,44,48,62,19,35,0,25,0,65,13,0,56,0,28,59,0,6,0,20,0,5,69,29,26,54,61,15,65,26,25,0,41,26,0,14,0,75,30,13,0,78,57,0,14,18,66,55,8,14,35,36,13,0,17,0,1,76,39,0,11,36,15,0,0,0,16,14,24,21,0,30,0,23,12,8,15,0,52,0,9,26,20,12,50,8,17,0,0,25,50,49,49,0,19,67,69,76,50,0,0,23,37,54,0,0,13,20,31,23,14,0,27,0,33,16,19,16,0,47,36,30,23,0,0,54,39,0,34,50,0,0,0,17,13,0,36,25,33,0,16,0,19,0,58,44,17,7,18,58,0,41,17,0,0,0,0,68,52,0,62,19,0,21,0,63,0,13,0,13,0,46,17,56,7,29,25,2,52,26,1,0,0,49,27,21,0,48,31,60,60,21,25,0,10,0,0,0,0,10,21,53,0,20,10,35,22,75,10,34,0,10,0,5,0,14,31,47,55,12,0,0,9,61,17,0,44,0,0,28,0
40,2017-10-08,65,2,6,17,48,43,0,5,35,27,15,32,36,54,35,0,25,51,0,56,0,0,0,50,74,0,41,55,0,10,29,33,34,12,31,76,10,16,5,0,0,13,0,61,23,0,0,42,40,32,0,22,0,0,0,0,7,43,0,45,0,66,0,0,6,0,19,48,27,29,34,12,22,0,0,64,62,38,30,53,74,7,50,13,0,0,17,47,49,66,0,30,0,0,30,0,38,0,44,30,29,18,53,69,15,22,19,44,29,26,73,7,0,0,39,21,28,0,25,23,0,0,40,0,16,67,16,25,55,27,69,0,23,31,17,0,0,61,36,22,33,4,8,58,14,34,40,0,0,50,0,9,71,0,62,19,0,27,34,0,9,0,0,48,17,10,21,0,0,31,61,31,11,0,44,15,77,19,0,12,12,31,0,36,19,27,20,0,32,37,35,19,24,0,0,0,80,11,43,3,33,53,52,51,52,36,41,0,49,13,59,0,11,51,10,0,37,56,0,22,22,24,0,15,55,30,0,14,0,0,0,0,0,20,0,39,36,0,34,27,4,20,29,32,0,36,0,27,0,35,0,53,54,0,0,75,100,0,0,17,11,18,7,62,79,69,5,17,48,17,20,0,11,44,0,44,68,58,0,35,28,25,0,24,68,21,32,36,28,54,0,7,0,0,0,0,66,29,20,59,20,7,0,32,0,0,43,11,0,14,0,0,15,13,0,78,28,16,14,23,61,46,6,14,46,0,20,0,50,0,1,0,8,15,9,9,8,0,0,32,12,14,30,0,48,59,0,11,12,0,38,0,57,24,5,25,20,12,10,5,0,0,0,25,50,49,58,7,96,52,0,54,0,33,0,0,57,56,0,0,26,26,31,32,43,0,26,33,65,21,13,16,3,47,56,59,54,0,0,54,47,0,0,0,0,0,6,17,7,34,29,16,0,47,12,48,37,0,43,29,0,7,35,0,46,20,0,0,25,15,0,68,30,0,42,38,0,21,0,50,35,13,0,13,0,30,17,37,26,18,0,2,56,17,3,0,42,42,16,7,21,37,12,44,49,11,25,0,10,0,38,0,0,10,21,19,0,40,30,13,0,77,10,0,0,29,0,37,0,14,0,41,52,9,0,49,7,77,0,0,22,0,0,25,37
41,2017-10-15,65,5,13,22,25,51,15,10,12,28,32,88,38,48,24,0,8,44,0,54,0,0,0,0,57,7,28,53,0,20,21,0,26,60,24,39,9,16,0,0,50,13,25,72,24,0,0,38,21,18,0,18,0,0,13,0,6,51,0,17,35,62,0,8,13,0,19,0,0,0,26,6,11,0,0,59,0,39,41,63,51,5,26,13,0,59,17,44,0,45,0,31,39,30,38,0,44,14,26,38,37,35,9,69,0,39,10,0,30,32,78,7,0,0,35,17,46,0,26,44,0,0,35,21,0,80,5,23,55,9,0,0,12,0,15,0,0,52,0,23,51,4,17,44,21,43,41,0,0,39,25,5,78,0,63,8,0,31,0,12,10,0,71,55,61,0,14,39,0,32,0,0,35,0,42,12,76,18,0,25,12,26,0,12,20,14,0,0,0,57,29,0,25,0,0,22,0,34,60,9,24,36,0,58,75,39,42,0,50,26,52,69,11,55,31,26,57,49,30,0,56,0,0,31,0,0,13,56,0,0,32,0,0,20,0,65,42,0,0,28,9,0,23,30,16,52,26,27,0,51,50,66,54,26,0,56,0,0,0,58,0,7,7,63,76,63,5,13,25,35,42,0,26,45,0,22,64,24,0,35,14,0,0,75,25,32,32,0,28,60,24,6,18,0,0,5,60,29,35,40,41,8,33,59,25,21,39,10,0,15,0,51,45,8,0,76,15,8,14,14,71,87,10,14,23,0,31,0,34,0,0,0,16,31,31,9,0,0,0,33,17,16,12,22,49,15,0,17,0,8,31,0,55,0,0,26,0,25,20,3,34,0,0,0,62,36,20,29,20,58,35,44,50,0,0,0,31,56,24,25,13,13,32,36,88,0,0,34,17,100,16,16,2,35,44,0,24,0,0,47,43,32,0,25,0,41,6,0,24,17,34,17,0,0,12,0,19,0,53,42,17,0,32,20,24,0,0,0,78,0,0,68,67,0,72,29,0,0,0,59,0,7,0,0,0,47,71,28,23,20,25,7,57,12,3,26,43,46,28,7,0,37,43,72,48,11,25,0,11,0,0,0,0,0,0,43,0,34,17,35,33,62,30,34,0,10,0,22,0,0,31,42,48,12,76,0,14,75,0,0,0,31,0,21,0
42,2017-10-22,66,2,13,21,6,51,0,5,12,70,47,44,32,51,24,0,33,42,0,46,0,0,43,0,38,0,28,59,0,29,21,0,60,12,16,23,9,43,28,0,25,10,0,76,23,21,0,41,10,22,0,14,0,25,13,0,10,37,0,28,0,47,0,4,13,0,39,0,28,45,26,12,11,0,49,57,63,20,24,66,25,6,51,40,0,20,17,44,0,44,38,61,0,60,38,0,25,0,38,38,34,81,36,78,15,28,30,44,44,29,80,9,30,0,89,13,33,0,26,32,0,29,53,10,16,72,8,28,53,28,14,0,12,0,12,26,0,39,0,23,34,4,8,0,28,39,0,0,0,6,0,10,68,0,56,8,0,32,52,0,0,49,0,49,26,20,14,39,0,43,0,31,70,0,43,39,82,27,0,25,0,47,0,12,20,42,0,0,0,19,36,0,24,25,0,21,0,57,54,8,54,45,0,45,37,36,42,27,49,26,44,0,23,52,21,51,14,46,15,0,78,24,25,20,37,0,38,0,0,0,0,23,56,40,0,33,45,20,11,0,40,0,23,71,0,34,52,0,0,55,17,38,51,0,0,65,0,24,0,27,23,20,0,89,77,47,5,21,24,0,26,0,22,53,0,15,62,35,0,53,28,0,0,41,38,21,40,0,0,69,0,8,36,20,22,0,62,0,35,51,51,23,99,33,25,21,39,4,0,29,0,0,90,64,92,69,29,14,28,9,57,63,17,43,12,0,51,0,0,0,0,0,31,15,8,73,8,0,33,33,17,15,12,43,0,15,0,11,75,8,31,0,58,98,0,0,41,12,41,0,0,0,0,0,80,21,64,0,0,48,70,33,0,0,0,0,38,54,24,25,26,30,0,26,44,0,26,0,33,42,15,0,1,38,50,0,39,0,0,47,50,0,0,0,37,0,0,17,7,0,27,25,33,0,8,0,19,44,59,32,17,21,27,0,0,0,0,0,51,15,33,72,63,0,29,48,0,32,0,42,35,20,0,13,26,31,0,47,8,49,25,2,48,38,1,26,43,35,10,35,0,40,49,60,49,11,0,0,11,0,0,0,0,20,21,28,0,41,41,48,44,64,10,56,52,80,0,13,0,0,0,65,39,9,25,0,15,80,34,29,44,0,0,15,0
43,2017-10-29,66,2,19,51,12,64,15,24,23,0,0,54,46,44,12,0,42,35,0,72,0,52,0,50,19,59,55,58,0,10,59,0,46,24,8,54,19,24,14,0,0,17,0,62,0,21,0,40,31,59,0,54,0,0,13,0,8,42,0,23,34,68,0,0,38,0,19,73,0,60,44,6,0,0,0,51,31,39,30,55,25,6,51,26,3,19,34,31,50,78,12,61,19,10,53,19,22,0,45,38,46,30,63,78,30,34,0,67,29,42,74,7,15,0,45,4,29,0,39,57,0,15,56,0,0,69,0,14,53,23,28,0,23,0,19,0,0,32,18,8,0,4,8,29,21,34,20,71,0,6,12,12,75,0,55,3,21,26,0,12,9,25,0,47,26,20,14,59,0,0,82,0,58,54,38,43,71,37,0,50,0,43,0,48,0,0,21,0,0,38,37,0,0,25,34,0,0,68,68,8,51,63,26,56,16,39,42,13,41,13,91,0,11,56,42,0,33,69,0,23,22,24,0,10,56,0,0,28,13,0,0,23,0,20,0,32,55,41,23,14,9,20,24,46,31,26,0,0,0,31,17,16,52,51,0,67,0,0,0,19,11,16,7,77,77,55,0,18,0,34,10,0,29,45,20,44,46,39,39,41,14,25,0,25,19,21,8,0,0,53,73,8,72,0,22,0,62,0,41,34,20,0,0,26,100,42,37,9,0,14,0,25,15,24,0,75,14,14,56,9,62,71,10,86,23,0,41,0,0,0,1,0,86,15,5,54,0,0,0,33,62,16,37,22,0,15,0,34,50,100,46,0,75,24,5,0,20,6,61,0,0,0,0,76,45,64,24,7,19,38,0,49,0,0,50,23,48,55,0,0,26,33,0,26,44,0,27,34,83,16,50,64,1,51,47,30,55,33,0,62,44,32,0,0,0,0,0,34,30,0,30,41,0,0,16,0,0,44,51,27,0,14,54,0,0,20,0,0,0,45,67,63,47,0,53,10,0,0,0,53,0,61,99,0,0,39,26,28,19,44,0,5,57,44,1,0,29,53,24,35,21,47,55,56,53,21,25,0,11,0,0,50,0,30,0,34,0,27,24,22,0,83,10,11,0,40,34,19,0,14,62,30,36,11,25,0,13,52,17,0,22,0,0,10,0
44,2017-11-05,64,0,0,30,30,45,30,5,46,14,46,32,36,50,12,60,49,41,80,63,0,0,0,0,55,25,68,53,34,19,29,0,43,23,8,38,13,19,5,0,49,11,0,61,91,0,0,48,40,34,42,53,31,25,39,31,6,52,0,22,0,46,0,4,12,0,19,0,0,0,43,12,11,0,0,57,0,0,33,49,24,4,12,26,3,19,25,64,0,22,12,0,0,39,22,0,8,26,100,22,38,29,26,47,43,55,19,0,14,39,76,9,0,33,24,14,24,28,75,51,0,14,50,20,0,68,8,14,53,32,27,0,0,0,21,0,0,73,18,7,0,4,32,100,7,25,0,23,11,22,24,9,72,0,64,11,20,29,17,0,9,0,0,45,17,19,14,38,0,31,40,31,11,0,42,42,67,23,0,24,18,36,97,24,0,0,60,0,0,18,33,19,0,0,67,0,39,11,46,3,43,62,0,48,36,13,20,52,56,13,39,34,6,54,20,0,51,39,0,22,76,23,0,10,91,29,12,14,13,0,0,23,0,19,0,36,61,0,11,14,22,20,26,41,0,37,25,0,0,65,32,26,53,0,0,78,0,69,0,23,6,16,27,68,78,37,0,22,0,17,41,0,14,59,39,22,62,46,0,46,41,0,0,24,25,0,16,0,0,54,24,3,18,0,0,0,63,29,28,39,10,44,64,38,24,21,36,4,0,28,0,25,15,18,0,68,14,0,14,36,70,61,13,42,34,0,25,0,33,0,1,0,15,0,8,18,15,0,64,16,97,14,24,21,0,0,0,61,49,33,30,0,58,0,9,25,0,12,20,2,0,0,0,50,62,28,38,14,0,38,0,69,0,0,0,0,27,56,71,48,13,26,0,13,28,0,0,0,32,31,38,31,1,60,75,0,38,0,31,38,60,0,0,0,0,0,0,17,23,17,29,8,0,0,12,0,55,0,55,41,0,21,48,0,23,0,51,0,0,0,0,73,27,0,51,19,0,31,18,58,86,26,32,13,50,8,17,64,74,37,24,7,60,37,1,25,28,49,13,34,0,47,24,48,41,21,73,0,41,0,38,24,0,20,0,27,0,13,13,17,0,73,34,33,0,58,0,16,0,69,60,41,41,9,0,0,11,62,0,0,22,0,33,8,0
